ID_evaluacion,evaluacion,calificacion,sentimiento
127955,"Cuando la compra de un producto es más de lo que puede cumplir, no envíe de todos modos. Primero póngase en contacto y vea si se realizó el cliente que se realizó de manera diferente a la compra. Debido a que compré 30 esteras, vi 12 con una enmienda en el medio de los dos del lado y una con el color diferente. No querían cambiar.",2,negativo
117383,"Producto de alta calidad, llegó antes de la fecha límite estipulada que recomiendo ...",5,positivo
106537,No dude de los que compren no se arrepentirán de un excelente dispositivo,5,positivo
40053,"El producto ha estado a la altura de las expectativas, por lo que recomiendo a otras personas y continuaré comprando a la compañía.",5,positivo
65453,"Mientras me pide que haga una evaluación de un producto que ni siquiera ha recibido, y aún lo puso como entregado a mis solicitudes, muy insatisfecho.",1,negativo
50855,Entrega súper rápida y producto intacto. Dispositivo hermoso y fácil de controlar.,4,positivo
89740,"Muy buena, buena fijación, me gustó. Indico este producto",4,positivo
106097,"Llegó a tiempo, excelente producto. Se necesita solo para llamar y hacer la configuración. Aparte de eso, todo perfecto. S2S2S2",5,positivo
96478,¡Estás bromeando! ¿Existe el producto? ¿Dónde está el regreso ?????????,1,negativo
63987,"¡Solo encontré la lechería pequeña, pero son productos de gran calidad! Recomiendo.",4,positivo
84549,"Muy bien, ahora es disfrutar y entregarlo como siempre, antes de la fecha límite.",5,positivo
129470,"Cuando llegó la escala, no funcionó, contacté al fabricante, pero me informé que cuando la A ocurre durante los primeros siete días de compra, que debería cambiar es la tienda, pero casi tres semanas trato de contactar a la tienda y no tengo respuesta. No quería hacer una mala evaluación de productos, pero no me hicieron una elección.",1,negativo
55572,"Tenía dudas sobre este dispositivo, pero superé mis expectativas.",4,positivo
46135,El producto es muy muy muy malo. ¡No compres! Perdí mi dinero.,1,negativo
77342,"Las sartenes son geniales, son liderantes, pero muy buenas, el teflón de gran calidad, llegó a tiempo.",5,positivo
1898,"El producto parece ser un juguete, cuando la compra no señala que es un taburete bajo como vi en otros modelos, excepto dentro de las especificaciones técnicas. Lo compré para la casa de la playa y la entregó allí, llegando solo ahora en casa, tuve la mayor decepción. ¿Tendré que conservar este producto que no me responda?",1,negativo
13647,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww.,1,negativo
76710,"¡Realmente me gustó, sin mencionar la entrega, como siempre muy rápido! ¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡Esite ¡¡¡¡",4,positivo
6437,No reflejé nada que no me gustó la descripción no dice que el reflejo sea mate ...,1,negativo
76623,"Ayuda mucho a la organización del armario, además de que el producto es de gran calidad",5,positivo
12992,No entregó la tarjeta de memoria. Nadie me responde. Soy muy aburrido.,1,negativo
27307,"No puedo evaluar mi producto, lo mismo se perdió, pero creo que se resolverá lo antes posible, lo disfrutaré.",2,negativo
93452,Llegó perfectamente bien lleno y realmente me gustó el material que fue muy bueno con los colores muy vívidos y soy hermosa en mi pared.,5,positivo
72665,"El producto es muy maloliente y hace que el cabello sea muy suave y sedoso, ¡solo me encantó!",4,positivo
106971,"No es tan alto, pero es genial ver series en la habitación.",4,positivo
81312,"Buena calidad, haz lo que prometes y estoy muy contento.",4,positivo
59062,"El producto funciona, pero el proveedor no cumple con lo que promete. En el combo de plásticos que se envió, la promesa fue de 600 plásticos y lo que llegó al paquete fueron 595 Plastics. ¿Por qué 5 es menos si pagué por 600? Me quejé, pero ni siquiera recibí una respuesta/atención del proveedor del producto.",2,negativo
46764,"Gran acabado, gran tecnología y practicidad. Compacto en todas partes.",5,positivo
84613,"No vino con el DVD de los conductores como se prometió. El panel frontal se soltó en un extremo, ya que 2 pasadores de ajuste se rompieron, pero en general me gustó, por mucho que le preocupara que el estado no abandonara el ""grado emitido"", me sorprendió y 2 días antes de la fecha límite. Funciona perfectamente, el teclado es genial, pensé que sería un trasero pero no.",2,negativo
7550,"Pensé que las sartenes son excelentes, encantadoras y tienen un buen tamaño. Recomiendo, estoy muy contento con mi adquisición.",4,positivo
59294,"Encontré la compra rápido y nos gusta el libro, para mis hijas.",4,positivo
29536,"Excelente producto, excelente calidad, producto fácil y práctico, me recomiendo que a mi esposa le encantara el producto.",5,positivo
70138,"¡Qué falta de respeto por el consumidor de tu parte! Ni siquiera obtuve el producto, no puedo rastrear, no puedo hablar contigo y tener el coraje de preguntarme si me gustó.",1,negativo
8920,Defectuoso el primer día y hasta hoy no se cambió casi dos meses esperando,1,negativo
61123,"Cualquier persona que esperara un producto original o similar se sorprende que tenga un mal acabado y una apariencia bruta. El sellado no es lo suficientemente bueno porque se niega en la cámara interna debido a la humedad que pasa. Mi cámara ya es impermeable y solo compró la caja para protegerla, pero tuve que derribarla y obstaculizar la fotografía y la filmación.",2,negativo
115282,Ha llegado a tiempo y el producto es exactamente lo que se describe en el sitio.,4,positivo
36422,"Lo compré a través del sitio que envié un producto de réplica que no tiene sello de Anatel. Estoy pagando el valor de un original. Me quejé de que siempre cancelan mi contacto y que me envíe un correo electrónico diciendo que la fecha límite para quejarse expiró fue solo 7 días más en el momento de la compra, no explican que están perdiendo la pérdida y que todavía tengo que terminar de pagar las cuotas y que no tengo una solución, por lo que es una compra de Comprar aquí.",1,negativo
98571,"Muy buen producto con respecto a la funcionalidad ... solo el cable eléctrico es muy corto. Como una gran empresa como Arno, fabrica un producto de gran calidad con un cable eléctrico de menos de un metro? ¡Solo puedes estar jugando con los consumidores!",4,positivo
99619,"Mira el producto llegó hoy aquí para mí, pedí que las piezas mixtas llegadas a las blancas fueran que pagué por todos los blancos. Es necesario resolver esto que quiero el producto que pagué.",1,negativo
88533,"Tomando el ruido de Centrifugge Machine, satisface mis necesidades, lo recomiendo.",4,positivo
93969,"En baja caminata, la señal es débil, especialmente de Globo.",2,negativo
50031,¡El producto llegó en excelentes condiciones! ¡El servicio fue satisfactorio!,5,positivo
131753,"Investigué varias tiendas antes de comprar, quería una alfombra morada oscura como se muestra en la foto del anuncio, pero desafortunadamente es más ligero de lo que muestra la foto. ¡Estaba decepcionado y ansioso por regresar porque no era como esperaba!",1,negativo
45202,"Faltaban algunas llaves, tomé una solicitud de intercambio y no obtuve respuesta",1,negativo
40192,"Horno blanco para que coincida con la cocina, ¿correcto? Pero no es amigo, por lo que la parte superior del horno (sobre el mango) será marrón para el negro. ¿Y Britania? Es poco lijando este problema de calidad ridículo en la tinta combinada con la temperatura del horno. Otra cosa grande y espaciosa, pero si usa continuamente, prepárese para reemplazar la resistencia.",2,negativo
27378,"Ya había evaluado antes, pero la primera vez que estaba usando el juego, la silla se rompió con una persona de solo 65 kg sentado en él;",1,negativo
111636,"Recibí el producto antes de la fecha límite, pero llegué con defecto, esperando el intercambio.",2,negativo
128709,Muy buena entrega excelente felicitaciones muy rápidas ...,5,positivo
91622,"R $ 60,00 La carga para 6 unidades es absurdamente costosa. Renuncié a la compra.",1,negativo
132154,"Compré el modelo 61S que cuesta 349.00 llegó el modelo 62 que es más bajo y cuesta 299.00 ni auriculares muy simples, incluso contactados para cambiar más no me envió un correo electrónico, por lo que le envié el teléfono a ellos no dije que iba a cambiar o hacer el regreso de los camioneros y tenía miedo de cambiar y permanecer mucho sin el teléfono porque necesitaba el momento y terminé en daño. Haga lo que la próxima vez no compre esta marca porque no cumplen con los combinados al menos si no tiene en existencia, envíe una mejor calidad correcta ... No estaba satisfecho con la compra",1,negativo
3742,"Faltaban los dobles bujes y el Hubcap. La intención era que el mototum fuera un regalo de Navidad. Desafortunadamente, los dobles bujes solo llegaron después de Navidad (una semana para la entrega incluso con el envío de Sedex ya que los representantes de Bandeirantes en RJ tampoco tenían la pieza). Para aumentar la decepción, finalmente en el momento de la asamblea nos dimos cuenta de que no habíamos recibido el Hubcap. Para completar. La canasta vino torcida. No recomiendo comprar el Baby Alive Bandeirante Mototico. Total de decepción.",1,negativo
81667,La batería descarga rápidamente. Hay tiempo en que se estrella.,2,negativo
72121,Gran costo beneficio solo la paliza que descarga rápidamente,4,positivo
6559,"Imagen clara con colores brillantes, sirvió muy bien el propósito que necesitaba.",4,positivo
74345,Genial para cuidar el material de jardín resistente es felicitaciones,5,positivo
124786,"Para aquellos que tienen mal gusto por la sangre y las cosas de ""amar"" es ideal.",1,negativo
87861,El producto nunca llegó a mis manos. Fue publicado en Río de Janeiro y ni siquiera llegó a la oficina de correos. ¿Es esto posible?,1,negativo
131367,¡El dispositivo es genial! ¡Estoy muy contento! La entrega fue súper rápida y eficiente.,5,positivo
122808,Gran precio de compra y beneficio en un solo producto. Entrega y logística aprobada,4,positivo
71861,"Realmente me gustó el producto, es ligero, delgado, rápido, superó mi expectativa.",4,positivo
84912,"Compré este teléfono celular que vino con defecto me envió en la ayuda para prepararme. No era útil, y luego me envié uno nuevo con el mismo problema, no reproduce el sonido y no tome audio en el teléfono, teléfono móvil sin sonido, no compre estos teléfonos celulares dañados.",1,negativo
111723,"En mi opinión, LG 4K es el mejor en el mercado actual. Al suministrar todos los requisitos relacionados con la imagen y el sonido.",5,positivo
31683,"Me encantó que fuera ligero, una mercancía para moverse en el bolso para el trabajo, moderno, rápido, completo.",5,positivo
345,"Cumplir con todas las expectativas, excelente dispositivo, lo recomiendo con seguridad.",4,positivo
42050,Funcionó menos de dos semanas. Me quejé a continuación.  Tiré dinero porque me dijeron que buscara el Panansonic autorizado para arreglarlo. Resultado: El autorizado más cercano autorizado está en otro estado. Vivo en SP y el autorizado más cercano autorizado está en Paraná.,1,negativo
111006,"Compré uno de estos en la tienda exclusiva de Samsung en enero y la pantalla tenía problemas. Enviado a autorizado que diagnosticó no estar cubierto por la garantía. Pagué el servicio (la mitad del precio de uno nuevo) pero noté que hay numerosas quejas del producto sobre manchas y manchas en la pantalla. El 4147624399 - Protocolo 2182781672. Es decir, ¡compensaría haber comprado un teléfono inteligente más caro!",1,negativo
